cycle number	Ecell/V	Q discharge/mA.h	Energy discharge/W.h	
2.000000000000000E+000	3.4236526E+000	7.820533919665548E-007	-1.506882823013218E-006
2.000000000000000E+000	3.4186487E+000	6.239896190249258E-005	-1.717529388409997E-006
2.000000000000000E+000	3.4136446E+000	2.858822260838416E-004	-2.480421815697424E-006
2.000000000000000E+000	3.4086406E+000	6.746563239105874E-004	-3.805612998755865E-006
2.000000000000000E+000	3.4036365E+000	1.254148751385510E-003	-5.777994550616499E-006
2.000000000000000E+000	3.3985932E+000	2.021428119064205E-003	-8.385664982389835E-006
2.000000000000000E+000	3.3935890E+000	3.020984827466309E-003	-1.177774965266605E-005
2.000000000000000E+000	3.3885458E+000	4.236204841720562E-003	-1.589557826919214E-005
2.000000000000000E+000	3.3835416E+000	5.735551151620845E-003	-2.096867885757903E-005
2.000000000000000E+000	3.3785377E+000	7.810472888040047E-003	-2.797888007499347E-005
2.000000000000000E+000	3.3735335E+000	1.116223266451309E-002	-3.928615392237730E-005
2.000000000000000E+000	3.3685296E+000	1.778697525112579E-002	-6.160179514072770E-005
2.000000000000000E+000	3.3653774E+000	2.512225587542272E-002	-8.628778296819344E-005
2.000000000000000E+000	3.3629346E+000	3.245754560634908E-002	-1.109558825274935E-004
2.000000000000000E+000	3.3610826E+000	3.979283072725352E-002	-1.356103813749801E-004
2.000000000000000E+000	3.3593094E+000	4.712812785607659E-002	-1.602519142275625E-004
2.000000000000000E+000	3.3578911E+000	5.446339712903317E-002	-1.848829495088937E-004
2.000000000000000E+000	3.3566301E+000	6.179867785111483E-002	-2.095047734764818E-004
2.000000000000000E+000	3.3553693E+000	6.913395644044296E-002	-2.341173422781032E-004
2.000000000000000E+000	3.3542266E+000	7.646924063230967E-002	-2.587215475538221E-004
2.000000000000000E+000	3.3532810E+000	8.380453034048692E-002	-2.833188353166562E-004
2.000000000000000E+000	3.3521779E+000	9.113982470232992E-002	-3.079080466609255E-004
2.000000000000000E+000	3.3513503E+000	9.847509971120705E-002	-3.324911228172632E-004
2.000000000000000E+000	3.3505230E+000	1.058103791764586E-001	-3.570681453403038E-004
2.000000000000000E+000	3.3496561E+000	1.131456618139686E-001	-3.816388196092443E-004
2.000000000000000E+000	3.3487105E+000	1.204809441664028E-001	-4.062025569143940E-004
2.000000000000000E+000	3.3480012E+000	1.278162297692771E-001	-4.307611022209234E-004
2.000000000000000E+000	3.3473313E+000	1.351515015613908E-001	-4.553146869781405E-004
2.000000000000000E+000	3.3466616E+000	1.424867805313609E-001	-4.798633831952090E-004
2.000000000000000E+000	3.3457947E+000	1.498220740822827E-001	-5.044057693175025E-004
2.000000000000000E+000	3.3452036E+000	1.571573578254257E-001	-5.289437871813902E-004
2.000000000000000E+000	3.3444157E+000	1.644926351987529E-001	-5.534760037334658E-004
2.000000000000000E+000	3.3438246E+000	1.718279198415618E-001	-5.780039091535867E-004
2.000000000000000E+000	3.3432336E+000	1.791632113450972E-001	-6.025275020665950E-004
2.000000000000000E+000	3.3425639E+000	1.864984963049698E-001	-6.270461605317871E-004
2.000000000000000E+000	3.3418546E+000	1.938337799730110E-001	-6.515596117969199E-004
2.000000000000000E+000	3.3412242E+000	2.011690500026155E-001	-6.760683934862251E-004
2.000000000000000E+000	3.3407118E+000	2.085043220135776E-001	-7.005734234845260E-004
2.000000000000000E+000	3.3398056E+000	2.158395931393777E-001	-7.250718030901978E-004
2.000000000000000E+000	3.3393328E+000	2.231748726462862E-001	-7.495667426840455E-004
2.000000000000000E+000	3.3386629E+000	2.305101496398324E-001	-7.740567595705860E-004
2.000000000000000E+000	3.3381114E+000	2.378454278445450E-001	-7.985427353723410E-004
2.000000000000000E+000	3.3375597E+000	2.451807061710498E-001	-8.230246647032563E-004
2.000000000000000E+000	3.3368900E+000	2.525159914257005E-001	-8.475017045862518E-004
2.000000000000000E+000	3.3361018E+000	2.598512647487595E-001	-8.719729229056844E-004
2.000000000000000E+000	3.3355107E+000	2.671865418611508E-001	-8.964398184270420E-004
2.000000000000000E+000	3.3348410E+000	2.745218282766019E-001	-9.209018324070579E-004
2.000000000000000E+000	3.3342106E+000	2.818571224731082E-001	-9.453592483222664E-004
2.000000000000000E+000	3.3337772E+000	2.891924140669115E-001	-9.698134761142200E-004
2.000000000000000E+000	3.3331072E+000	2.965277066978025E-001	-9.942627930387628E-004
2.000000000000000E+000	3.3325951E+000	3.038629926949615E-001	-1.018708331282903E-003
2.000000000000000E+000	3.3319252E+000	3.111982827440442E-001	-1.043148968707364E-003
2.000000000000000E+000	3.3314130E+000	3.185335623711222E-001	-1.067585814840285E-003
2.000000000000000E+000	3.3307433E+000	3.258688356932541E-001	-1.092017727405798E-003
