cycle number	Ecell/V	Q discharge/mA.h	Energy discharge/W.h	
2.000000000000000E+000	3.4285452E+000	8.286499645974901E-007	-1.343236141071283E-006
2.000000000000000E+000	3.4235060E+000	6.733922931883070E-005	-1.570935509983930E-006
2.000000000000000E+000	3.4184668E+000	2.859461563825607E-004	-2.318236033802964E-006
2.000000000000000E+000	3.4134276E+000	6.473555808928278E-004	-3.551880935190784E-006
2.000000000000000E+000	3.4083881E+000	1.170642647743225E-003	-5.335446366516930E-006
2.000000000000000E+000	3.4033489E+000	1.867541502250565E-003	-7.707236332255904E-006
2.000000000000000E+000	3.3983097E+000	2.738544116616249E-003	-1.066717297203602E-005
2.000000000000000E+000	3.3932312E+000	3.796854395568371E-003	-1.425826438063311E-005
2.000000000000000E+000	3.3881919E+000	5.082082306411531E-003	-1.861286322715892E-005
2.000000000000000E+000	3.3831525E+000	6.664656062954002E-003	-2.396695156413329E-005
2.000000000000000E+000	3.3781133E+000	8.870768990019958E-003	-3.141945091774515E-005
2.000000000000000E+000	3.3730741E+000	1.252643126467864E-002	-4.375027048920779E-005
2.000000000000000E+000	3.3680348E+000	1.931594241347578E-002	-6.661758058241373E-005
2.000000000000000E+000	3.3646097E+000	2.665172717253367E-002	-9.129963327426386E-005
2.000000000000000E+000	3.3619325E+000	3.398749413447247E-002	-1.159619867541235E-004
2.000000000000000E+000	3.3597279E+000	4.132325748615795E-002	-1.406081552574588E-004
2.000000000000000E+000	3.3576808E+000	4.865903265310659E-002	-1.652393466708638E-004
2.000000000000000E+000	3.3559484E+000	5.599482249697050E-002	-1.898578792135619E-004
2.000000000000000E+000	3.3543737E+000	6.333060283756919E-002	-2.144648278091126E-004
2.000000000000000E+000	3.3529170E+000	7.066639336049557E-002	-2.390611242387142E-004
2.000000000000000E+000	3.3515785E+000	7.800217997908593E-002	-2.636475887597675E-004
2.000000000000000E+000	3.3502793E+000	8.533797039253845E-002	-2.882245357600259E-004
2.000000000000000E+000	3.3490982E+000	9.267376771999730E-002	-3.127928414258173E-004
2.000000000000000E+000	3.3480353E+000	1.000095640083816E-001	-3.373533466136568E-004
2.000000000000000E+000	3.3468935E+000	1.073453535493215E-001	-3.619054533047967E-004
2.000000000000000E+000	3.3458700E+000	1.146811480232411E-001	-3.864500680933337E-004
2.000000000000000E+000	3.3448858E+000	1.220169364037779E-001	-4.109874426707398E-004
2.000000000000000E+000	3.3439803E+000	1.293527337655094E-001	-4.355182046237401E-004
2.000000000000000E+000	3.3430355E+000	1.366885321097241E-001	-4.600420386123266E-004
2.000000000000000E+000	3.3419724E+000	1.440243364941080E-001	-4.845580940378266E-004
2.000000000000000E+000	3.3411458E+000	1.513601209575600E-001	-5.090680191491248E-004
2.000000000000000E+000	3.3403189E+000	1.586959030376871E-001	-5.335718708113725E-004
2.000000000000000E+000	3.3394134E+000	1.660316886524028E-001	-5.580690916254335E-004
2.000000000000000E+000	3.3385079E+000	1.733674624080128E-001	-5.825596301929369E-004
2.000000000000000E+000	3.3377993E+000	1.807032397275501E-001	-6.070449826734212E-004
2.000000000000000E+000	3.3368545E+000	1.880390515376462E-001	-6.315235190139274E-004
2.000000000000000E+000	3.3361065E+000	1.953748497979839E-001	-6.559965235573568E-004
2.000000000000000E+000	3.3352797E+000	2.027106325457162E-001	-6.804634108625148E-004
2.000000000000000E+000	3.3345711E+000	2.100464262880550E-001	-7.049251368409054E-004
2.000000000000000E+000	3.3336656E+000	2.173822263638510E-001	-7.293802412707248E-004
2.000000000000000E+000	3.3330357E+000	2.247180407795972E-001	-7.538307726618078E-004
2.000000000000000E+000	3.3321695E+000	2.320538342807359E-001	-7.782748802650374E-004
2.000000000000000E+000	3.3314214E+000	2.393896267421709E-001	-8.027134960756407E-004
2.000000000000000E+000	3.3306735E+000	2.467254386850530E-001	-8.271466901934142E-004
2.000000000000000E+000	3.3298466E+000	2.540612431900369E-001	-8.515737940334216E-004
2.000000000000000E+000	3.3291380E+000	2.613970517528720E-001	-8.759957133780940E-004
2.000000000000000E+000	3.3283508E+000	2.687328442800045E-001	-9.004118041752587E-004
2.000000000000000E+000	3.3275633E+000	2.760686133196951E-001	-9.248220399050438E-004
2.000000000000000E+000	3.3269334E+000	2.834043820113606E-001	-9.492276536622201E-004
2.000000000000000E+000	3.3261065E+000	2.907401527890895E-001	-9.736272088829202E-004
2.000000000000000E+000	3.3254373E+000	2.980759340357450E-001	-9.980218895191640E-004
2.000000000000000E+000	3.3246500E+000	3.054117156227761E-001	-1.022410796133478E-003
2.000000000000000E+000	3.3238626E+000	3.127474741499954E-001	-1.046793849197333E-003
2.000000000000000E+000	3.3229570E+000	3.200832325166795E-001	-1.071170259097424E-003
2.000000000000000E+000	3.3223665E+000	3.274189934059978E-001	-1.095542345152479E-003
2.000000000000000E+000	3.3215005E+000	3.347547567478485E-001	-1.119908087052132E-003
2.000000000000000E+000	3.3208313E+000	3.420905172456636E-001	-1.144268910113983E-003
2.000000000000000E+000	3.3200438E+000	3.494262596154545E-001	-1.168623896103794E-003
2.000000000000000E+000	3.3192959E+000	3.567620016045041E-001	-1.192973394288108E-003
2.000000000000000E+000	3.3185084E+000	3.640977317461703E-001	-1.217317076285149E-003
2.000000000000000E+000	3.3178391E+000	3.714334496896797E-001	-1.241655808439648E-003
2.000000000000000E+000	3.3172092E+000	3.787691663737099E-001	-1.265989915633623E-003
2.000000000000000E+000	3.3164611E+000	3.861049042919610E-001	-1.290318604978601E-003
2.000000000000000E+000	3.3157132E+000	3.934406447488070E-001	-1.314641816202458E-003
2.000000000000000E+000	3.3149259E+000	4.007763700092833E-001	-1.338959201930028E-003
2.000000000000000E+000	3.3141384E+000	4.081120940125320E-001	-1.363270806632514E-003
2.000000000000000E+000	3.3134692E+000	4.154478152289987E-001	-1.387577492734171E-003
2.000000000000000E+000	3.3126817E+000	4.227835461027093E-001	-1.411878433971930E-003
2.000000000000000E+000	3.3119338E+000	4.301192838469148E-001	-1.436173911431208E-003
2.000000000000000E+000	3.3111858E+000	4.374550242817071E-001	-1.460463911261275E-003
2.000000000000000E+000	3.3103197E+000	4.447907789398565E-001	-1.484747604142445E-003
2.000000000000000E+000	3.3096111E+000	4.521265099011528E-001	-1.509026020627087E-003
2.000000000000000E+000	3.3088629E+000	4.594622387977773E-001	-1.533298941997867E-003
2.000000000000000E+000	3.3080757E+000	4.667979865506623E-001	-1.557566150634237E-003
2.000000000000000E+000	3.3072095E+000	4.741337360958590E-001	-1.581827011159064E-003
2.000000000000000E+000	3.3065796E+000	4.814694809720252E-001	-1.606083235442896E-003
2.000000000000000E+000	3.3057134E+000	4.888052139244808E-001	-1.630333066273756E-003
2.000000000000000E+000	3.3048472E+000	4.961409411879712E-001	-1.654576524277181E-003
2.000000000000000E+000	3.3041387E+000	5.034766843583187E-001	-1.678814836889319E-003
2.000000000000000E+000	3.3032331E+000	5.108124218941067E-001	-1.703046488272786E-003
2.000000000000000E+000	3.3024459E+000	5.181481668034528E-001	-1.727272388887882E-003
