cycle number	Ecell/V	Q charge/mA.h	Energy charge/W.h	
2.000000000000000E+000	3.0841951E+000	4.888971315489875E-007	1.507854155628334E-009
2.000000000000000E+000	3.0893178E+000	3.911133342319065E-006	1.208022939262338E-008
2.000000000000000E+000	3.0945191E+000	1.124467800060908E-005	3.477402368954491E-008
2.000000000000000E+000	3.0996416E+000	2.297848290867276E-005	7.114461305720774E-008
2.000000000000000E+000	3.1047642E+000	3.911312828461329E-005	1.212388827728137E-007
2.000000000000000E+000	3.1098080E+000	5.964761806858910E-005	1.850972027247039E-007
2.000000000000000E+000	3.1149700E+000	8.458189742432700E-005	2.627667341113919E-007
2.000000000000000E+000	3.1200137E+000	1.129386758142047E-004	3.512402715680378E-007
2.000000000000000E+000	3.1250181E+000	1.452069266306029E-004	4.520791400639209E-007
2.000000000000000E+000	3.1300619E+000	1.789412010378308E-004	5.576695059244681E-007
2.000000000000000E+000	3.1350663E+000	2.146318850583500E-004	6.695621655799866E-007
2.000000000000000E+000	3.1401100E+000	2.532557000054253E-004	7.908451937463740E-007
2.000000000000000E+000	3.1451144E+000	2.938356398873859E-004	9.184737479067103E-007
2.000000000000000E+000	3.1501188E+000	3.358827856183052E-004	1.050927253329763E-006
2.000000000000000E+000	3.1551232E+000	3.803734758165148E-004	1.191300863661717E-006
2.000000000000000E+000	3.1601670E+000	4.268209036191305E-004	1.338082491255415E-006
2.000000000000000E+000	3.1652501E+000	4.747347275084920E-004	1.489741725337032E-006
2.000000000000000E+000	3.1703334E+000	5.255814417865542E-004	1.650942761154101E-006
2.000000000000000E+000	3.1753378E+000	5.783839961555270E-004	1.818608707526618E-006
2.000000000000000E+000	3.1803422E+000	6.311867915259468E-004	1.986539665784803E-006
2.000000000000000E+000	3.1853859E+000	6.879010595215693E-004	2.167196497794917E-006
2.000000000000000E+000	3.1903903E+000	7.455923006600805E-004	2.351254076712427E-006
2.000000000000000E+000	3.1953945E+000	8.062172419163917E-004	2.544974681535134E-006
2.000000000000000E+000	3.2004385E+000	8.697760040230222E-004	2.748390590758621E-006
2.000000000000000E+000	3.2054427E+000	9.352906172805363E-004	2.958393927406749E-006
2.000000000000000E+000	3.2104867E+000	1.001294609275129E-003	3.170298862582914E-006
2.000000000000000E+000	3.2154908E+000	1.071209986441665E-003	3.395111115900574E-006
2.000000000000000E+000	3.2206528E+000	1.142591923740175E-003	3.625007553463845E-006
2.000000000000000E+000	3.2256968E+000	1.217885607116752E-003	3.867882147152958E-006
2.000000000000000E+000	3.2307405E+000	1.294645511276192E-003	4.115873481918525E-006
2.000000000000000E+000	3.2357450E+000	1.371405426495605E-003	4.364248990194385E-006
2.000000000000000E+000	3.2407491E+000	1.453054192596012E-003	4.628852157141520E-006
2.000000000000000E+000	3.2457535E+000	1.536170416408115E-003	4.898626933704612E-006
2.000000000000000E+000	3.2507579E+000	1.621731443040901E-003	5.176765119757928E-006
2.000000000000000E+000	3.2557623E+000	1.710715319116910E-003	5.466475472232258E-006
2.000000000000000E+000	3.2608454E+000	1.801164343191518E-003	5.761415758377672E-006
