cycle number	Ecell/V	Q charge/mA.h	Energy charge/W.h	
2.000000000000000E+000	3.0185959E+000	4.887602395481533E-007	1.475369671758978E-009
2.000000000000000E+000	3.0237939E+000	6.354736387729645E-006	1.921287277603540E-008
2.000000000000000E+000	3.0289526E+000	1.857596298058828E-005	5.623038882220907E-008
2.000000000000000E+000	3.0340719E+000	3.568549219104979E-005	1.081419310034805E-007
2.000000000000000E+000	3.0391126E+000	5.621726195017497E-005	1.705402905197000E-007
2.000000000000000E+000	3.0441530E+000	8.017132679621379E-005	2.434601282860858E-007
2.000000000000000E+000	3.0491543E+000	1.065691711836391E-004	3.239512285254422E-007
2.000000000000000E+000	3.0543129E+000	1.368783663047685E-004	4.165249955186236E-007
2.000000000000000E+000	3.0593534E+000	1.686541593074799E-004	5.137383743409946E-007
2.000000000000000E+000	3.0643547E+000	2.028735676407814E-004	6.185987776654913E-007
2.000000000000000E+000	3.0693951E+000	2.385600004593531E-004	7.281345384572472E-007
2.000000000000000E+000	3.0743964E+000	2.762017261319690E-004	8.438601232949880E-007
2.000000000000000E+000	3.0795157E+000	3.157993786202537E-004	9.658017156404623E-007
2.000000000000000E+000	3.0845168E+000	3.573514158195919E-004	1.093969670947172E-006
2.000000000000000E+000	3.0896754E+000	4.018368019991451E-004	1.231415075463751E-006
2.000000000000000E+000	3.0947554E+000	4.463229209846920E-004	1.369088732915250E-006
2.000000000000000E+000	3.0997958E+000	4.932532241940499E-004	1.514563090556522E-006
2.000000000000000E+000	3.1048365E+000	5.411605664425427E-004	1.663307553659532E-006
2.000000000000000E+000	3.1099164E+000	5.895578830109703E-004	1.813819164523454E-006
2.000000000000000E+000	3.1149964E+000	6.408876299195820E-004	1.973711143063818E-006
2.000000000000000E+000	3.1200368E+000	6.936837343043752E-004	2.138436933776028E-006
2.000000000000000E+000	3.1250381E+000	7.464801996615198E-004	2.303427902042425E-006
2.000000000000000E+000	3.1300392E+000	8.007438425554170E-004	2.473275232253849E-006
2.000000000000000E+000	3.1350403E+000	8.559842949443393E-004	2.646456275755485E-006
2.000000000000000E+000	3.1400416E+000	9.126911813020706E-004	2.824518257343247E-006
2.000000000000000E+000	3.1451216E+000	9.703756646977530E-004	3.005942970579234E-006
2.000000000000000E+000	3.1501226E+000	1.031482793092728E-003	3.198437919355442E-006
