cycle number	Ecell/V	Q discharge/mA.h	Energy discharge/W.h	
2.000000000000000E+000	3.4251876E+000	2.093958523538378E-007	-1.048843296517703E-006
2.000000000000000E+000	3.4201870E+000	7.404665225081974E-005	-1.301380520706016E-006
2.000000000000000E+000	3.4151473E+000	3.004448436697324E-004	-2.074563693881895E-006
2.000000000000000E+000	3.4101470E+000	6.701149371266366E-004	-3.335193036209522E-006
2.000000000000000E+000	3.4051466E+000	1.197238907449775E-003	-5.130127430909702E-006
2.000000000000000E+000	3.4001460E+000	1.881817760401302E-003	-7.457795484617670E-006
2.000000000000000E+000	3.3951457E+000	2.738028286265002E-003	-1.036475493099367E-005
2.000000000000000E+000	3.3901060E+000	3.782496305141184E-003	-1.390561218969094E-005
2.000000000000000E+000	3.3850663E+000	5.062165842851003E-003	-1.823737837959882E-005
2.000000000000000E+000	3.3800657E+000	6.675323387450642E-003	-2.368995683180748E-005
2.000000000000000E+000	3.3750653E+000	8.895800930791431E-003	-3.118421359703226E-005
2.000000000000000E+000	3.3700650E+000	1.246342660586039E-002	-4.320734392432298E-005
2.000000000000000E+000	3.3650646E+000	1.826619552238120E-002	-6.273403630898132E-005
2.000000000000000E+000	3.3609698E+000	2.560094105882777E-002	-8.738589441472526E-005
2.000000000000000E+000	3.3575048E+000	3.293569085429112E-002	-1.120123523874029E-004
2.000000000000000E+000	3.3548276E+000	4.027044758319855E-002	-1.366191970121202E-004
2.000000000000000E+000	3.3525438E+000	4.760521578666237E-002	-1.612093289035159E-004
2.000000000000000E+000	3.3505359E+000	5.493997478104300E-002	-1.857847020090476E-004
2.000000000000000E+000	3.3487642E+000	6.227472482684585E-002	-2.103470502400258E-004
2.000000000000000E+000	3.3469136E+000	6.960949237747324E-002	-2.348958833329498E-004
2.000000000000000E+000	3.3454175E+000	7.694424675504366E-002	-2.594336989825179E-004
2.000000000000000E+000	3.3440394E+000	8.427899953540828E-002	-2.839614015638439E-004
2.000000000000000E+000	3.3427007E+000	9.161376699527105E-002	-3.084793340317376E-004
2.000000000000000E+000	3.3414013E+000	9.894852088090446E-002	-3.329876904833279E-004
2.000000000000000E+000	3.3402596E+000	1.062832627006372E-001	-3.574876319081583E-004
2.000000000000000E+000	3.3391178E+000	1.136180137760441E-001	-3.819792295290315E-004
2.000000000000000E+000	3.3379364E+000	1.209527804047200E-001	-4.064622140544224E-004
2.000000000000000E+000	3.3367553E+000	1.282875519331296E-001	-4.309365516480903E-004
2.000000000000000E+000	3.3358104E+000	1.356223178515169E-001	-4.554039402481588E-004
2.000000000000000E+000	3.3347080E+000	1.429570884186361E-001	-4.798632581559690E-004
2.000000000000000E+000	3.3336842E+000	1.502918718050917E-001	-5.043151096858927E-004
2.000000000000000E+000	3.3326604E+000	1.576266489659746E-001	-5.287594313414665E-004
2.000000000000000E+000	3.3317943E+000	1.649614055557052E-001	-5.531973312598016E-004
2.000000000000000E+000	3.3308098E+000	1.722961716799603E-001	-5.776280423790984E-004
2.000000000000000E+000	3.3298256E+000	1.796309471801254E-001	-6.020515659011730E-004
2.000000000000000E+000	3.3288805E+000	1.869657131967279E-001	-6.264681258214725E-004
2.000000000000000E+000	3.3279357E+000	1.943005092487732E-001	-6.508778554233735E-004
2.000000000000000E+000	3.3271089E+000	2.016353000641531E-001	-6.752815029315870E-004
2.000000000000000E+000	3.3261640E+000	2.089701045948598E-001	-6.996782657613748E-004
2.000000000000000E+000	3.3252583E+000	2.163048970924814E-001	-7.240683450628391E-004
2.000000000000000E+000	3.3244708E+000	2.236396871849894E-001	-7.484526402446635E-004
2.000000000000000E+000	3.3235652E+000	2.309744867615236E-001	-7.728303251938871E-004
2.000000000000000E+000	3.3227777E+000	2.383092913372980E-001	-7.972022506249904E-004
2.000000000000000E+000	3.3218329E+000	2.456440909150243E-001	-8.215672291425595E-004
2.000000000000000E+000	3.3210061E+000	2.529789039370748E-001	-8.459261876351643E-004
2.000000000000000E+000	3.3202579E+000	2.603136993902921E-001	-8.702796001993291E-004
2.000000000000000E+000	3.3193917E+000	2.676484812685847E-001	-8.946266144887654E-004
2.000000000000000E+000	3.3186436E+000	2.749832800026403E-001	-9.189681971443893E-004
2.000000000000000E+000	3.3176987E+000	2.823180792621109E-001	-9.433028512378478E-004
2.000000000000000E+000	3.3169506E+000	2.896528806220491E-001	-9.676320247133678E-004
2.000000000000000E+000	3.3161237E+000	2.969876764693525E-001	-9.919551152331881E-004
2.000000000000000E+000	3.3151789E+000	3.043224772702654E-001	-1.016271291872504E-003
2.000000000000000E+000	3.3145487E+000	3.116572868569692E-001	-1.040582875679141E-003
2.000000000000000E+000	3.3137219E+000	3.189920918700430E-001	-1.064888379648118E-003
2.000000000000000E+000	3.3128164E+000	3.263268909096718E-001	-1.089187222061276E-003
2.000000000000000E+000	3.3120289E+000	3.336616883317298E-001	-1.113480282987932E-003
2.000000000000000E+000	3.3111627E+000	3.409964951706926E-001	-1.137767021879551E-003
2.000000000000000E+000	3.3103359E+000	3.483312956540121E-001	-1.162047675052205E-003
2.000000000000000E+000	3.3094304E+000	3.556661012688941E-001	-1.186321703444619E-003
2.000000000000000E+000	3.3086035E+000	3.630008963490194E-001	-1.210589632303060E-003
2.000000000000000E+000	3.3077767E+000	3.703357061306304E-001	-1.234851545120805E-003
2.000000000000000E+000	3.3069105E+000	3.776704993072814E-001	-1.259107049800787E-003
2.000000000000000E+000	3.3060441E+000	3.850053040561410E-001	-1.283356237777987E-003
2.000000000000000E+000	3.3052173E+000	3.923400875755150E-001	-1.307599290909201E-003
2.000000000000000E+000	3.3043511E+000	3.996748819786972E-001	-1.331836026800440E-003
2.000000000000000E+000	3.3035243E+000	4.070096876148051E-001	-1.356066735130553E-003
2.000000000000000E+000	3.3028550E+000	4.143444853860802E-001	-1.380292508731960E-003
2.000000000000000E+000	3.3019099E+000	4.216792840010589E-001	-1.404511353066025E-003
2.000000000000000E+000	3.3010831E+000	4.290140822194019E-001	-1.428724131417911E-003
2.000000000000000E+000	3.3002563E+000	4.363488894621199E-001	-1.452930874880024E-003
2.000000000000000E+000	3.2994294E+000	4.436836960285239E-001	-1.477131551430703E-003
2.000000000000000E+000	3.2984452E+000	4.510184899802671E-001	-1.501324967515443E-003
2.000000000000000E+000	3.2977757E+000	4.583532817700504E-001	-1.525513465977290E-003
2.000000000000000E+000	3.2969096E+000	4.656881046480933E-001	-1.549695713723254E-003
2.000000000000000E+000	3.2960827E+000	4.730229227981302E-001	-1.573871881192407E-003
2.000000000000000E+000	3.2950985E+000	4.803577301744951E-001	-1.598040794292679E-003
2.000000000000000E+000	3.2943504E+000	4.876925346948041E-001	-1.622204210392943E-003
2.000000000000000E+000	3.2936416E+000	4.950273186404506E-001	-1.646362359682977E-003
2.000000000000000E+000	3.2926967E+000	5.023621063805620E-001	-1.670513591175672E-003
2.000000000000000E+000	3.2917912E+000	5.096969093800253E-001	-1.694658231147717E-003
2.000000000000000E+000	3.2907281E+000	5.170317127316528E-001	-1.718795074587634E-003
2.000000000000000E+000	3.2899799E+000	5.243665215188266E-001	-1.742926448322241E-003
2.000000000000000E+000	3.2892318E+000	5.317013277380004E-001	-1.767052326017886E-003
2.000000000000000E+000	3.2882082E+000	5.390361146356332E-001	-1.791170632779030E-003
2.000000000000000E+000	3.2873418E+000	5.463709024195871E-001	-1.815282587498240E-003
2.000000000000000E+000	3.2863183E+000	5.537056725705002E-001	-1.839386976887283E-003
2.000000000000000E+000	3.2855308E+000	5.610404541523921E-001	-1.863485627726846E-003
2.000000000000000E+000	3.2847433E+000	5.683752301871116E-001	-1.887578484230058E-003
2.000000000000000E+000	3.2838771E+000	5.757100107503932E-001	-1.911665002407097E-003
2.000000000000000E+000	3.2829320E+000	5.830447918507790E-001	-1.935744590310498E-003
2.000000000000000E+000	3.2821841E+000	5.903795439516837E-001	-1.959818597209511E-003
2.000000000000000E+000	3.2812784E+000	5.977142953865066E-001	-1.983885958455205E-003
2.000000000000000E+000	3.2804515E+000	6.050490602645942E-001	-2.007947299167036E-003
2.000000000000000E+000	3.2795460E+000	6.123838399212229E-001	-2.032002046615224E-003
2.000000000000000E+000	3.2786405E+000	6.197186143386034E-001	-2.056050135141871E-003
2.000000000000000E+000	3.2777743E+000	6.270533950226838E-001	-2.080091891013330E-003
2.000000000000000E+000	3.2768292E+000	6.343881712127064E-001	-2.104126700121502E-003
2.000000000000000E+000	3.2758451E+000	6.417229502903091E-001	-2.128154299861665E-003
2.000000000000000E+000	3.2750969E+000	6.490577314902346E-001	-2.152176418982653E-003
2.000000000000000E+000	3.2740338E+000	6.563925072184869E-001	-2.176190722521368E-003
2.000000000000000E+000	3.2731676E+000	6.637272852143316E-001	-2.200198680285143E-003
2.000000000000000E+000	3.2723801E+000	6.710620681412354E-001	-2.224200878072729E-003
2.000000000000000E+000	3.2713170E+000	6.783968422299294E-001	-2.248195249278062E-003
2.000000000000000E+000	3.2702932E+000	6.857316273459462E-001	-2.272182147428863E-003
2.000000000000000E+000	3.2695060E+000	6.930664242856370E-001	-2.296163309867889E-003
2.000000000000000E+000	3.2685215E+000	7.004012149240242E-001	-2.320137231114520E-003
2.000000000000000E+000	3.2675767E+000	7.077360019303692E-001	-2.344104210195490E-003
